Close,High,Low,Open,Volume
NVDA,NVDA,NVDA,NVDA,NVDA
14.486002922058105,14.527947731810595,14.179404839818012,14.350181361214242,484159000
13.113802909851074,13.903767364016517,13.081845229225642,13.783924633033108,714956000
13.110808372497559,13.27259592683206,12.896089775229148,13.236642819504809,588507000
12.912068367004395,13.21567015624059,12.77325045930142,12.997956185221906,523625000
13.180716514587402,13.19469811993345,12.600477035450059,12.72531334171146,670751000
13.364474296569824,13.445368542937578,12.99296174366855,12.994958979609367,569685000
13.158745765686035,13.465343911425606,13.039902113440293,13.197695205969652,524818000
13.243631362915039,14.01262332870265,13.092829109144954,13.195694847081509,807679000
12.544550895690918,13.1317811906846,12.411725641921524,13.052884170953144,759162000
12.499608993530273,12.594484849369591,12.240948352013458,12.403734995875771,663309000
12.21198558807373,12.64242184812588,12.198003983784714,12.474641644232314,547343000
12.396742820739746,12.719319742448128,12.241946090666989,12.490619571943231,553854000
12.719320297241211,12.806206250600736,12.337820615857858,12.393747031367376,542414000
12.203997611999512,12.48363067238174,11.930356260034026,12.43169872306821,532763000
12.123103141784668,12.61645665148019,12.059186824350094,12.071171193395665,565638000
12.495613098144531,12.661396053420196,12.089145605693762,12.33082923699565,547478000
13.149755477905273,13.20268651528483,12.862132554319986,12.862132554319986,584182000
13.19170093536377,13.303554723315088,12.6044716440018,12.894091817678392,507131000
13.112805366516113,13.638116551801618,13.085840298412162,13.20268765696208,644157000
12.060185432434082,12.653407390361005,12.00625625011576,12.488623513159082,672478000
11.654716491699219,12.108121431783047,11.3930595354897,12.02123547777354,698699000
11.570825576782227,11.83048431565809,11.268221984145713,11.54585774929641,667482000
11.484939575195312,11.719631475815296,11.330142830208745,11.563836589027906,492590000
11.944337844848633,12.062183348670452,10.798839583929336,10.956632667736919,850103000
11.212294578552246,12.095136498134389,11.189324941245705,12.041207328950483,713432000
11.872428894042969,11.932350726428501,11.501915484578577,11.502913626203627,580774000
11.951327323913574,12.475639372211802,11.602784417601008,12.327833437876679,659362000
